Compte au 28/02/2023 : 8300.00 EUR
JPY/EUR : 0.482
USD/EUR : 1.445
Date;Montant;Devise;Categorie
02/02/2023;-652.51;USD;Habitation
08/11/2022;-350.23;USD;Enfants
26/01/2023;-38.17;EUR;Alimentation
27/06/2022;-832.29;USD;Transport
20/02/2022;-60.59;JPY;Assurance
17/09/2022;-124.46;JPY;Assurance
23/06/2022;-346.25;USD;Alimentation
15/11/2022;-94.84;USD;Enfants
30/05/2022;-612.09;JPY;Transport
20/12/2022;-848.63;EUR;Assurance
23/06/2022;-709.54;EUR;Assurance
08/01/2023;-794.67;USD;Communication
17/09/2022;-456.03;USD;Sante
04/09/2022;-568.91;JPY;Habitation
19/05/2022;-468.26;JPY;Alimentation
31/07/2022;-339.99;USD;Enfants
19/11/2022;-950.04;JPY;Communication
22/10/2022;-232.17;USD;Sante
09/02/2023;-606.17;JPY;Transport
11/01/2023;-66.25;USD;Loisir
27/04/2022;-923.21;USD;Sante
31/01/2023;-947.21;JPY;Loisir
19/08/2022;-263.88;JPY;Loisir
08/10/2022;-545.28;JPY;Transport
30/05/2022;-16.45;USD;Transport
30/10/2022;-637.54;USD;Communication
04/07/2022;-0.04;EUR;Transport
21/12/2022;-472.42;USD;Communication
13/11/2022;-240.44;EUR;Transport
22/10/2022;-902.00;USD;Communication
30/05/2022;1057.00;EUR;Cadeau
20/04/2022;-446.48;EUR;Enfants
10/05/2022;-460.79;USD;Sante
19/08/2022;-980.56;USD;Alimentation
25/03/2022;-41.43;USD;Loisir
19/02/2022;-688.83;EUR;Sante
10/12/2022;-974.41;JPY;Communication
21/05/2022;-969.41;USD;Alimentation
18/06/2022;-274.16;JPY;Transport
05/05/2022;-772.24;JPY;Communication
30/10/2022;-449.32;USD;Habitation
12/05/2022;-728.73;JPY;Transport
28/08/2022;-276.88;JPY;Assurance
21/05/2022;-522.11;JPY;Alimentation
01/09/2022;-573.58;USD;Transport
21/01/2023;-339.98;EUR;Sante
25/05/2022;-797.73;USD;Alimentation
06/06/2022;-393.09;EUR;Assurance
11/09/2022;-126.28;EUR;Alimentation
23/02/2022;-492.40;JPY;Enfants
20/11/2022;-902.89;JPY;Loisir
06/03/2022;-75.42;EUR;Loisir
11/02/2023;-660.39;USD;Assurance
20/11/2022;-715.49;JPY;Habitation
28/01/2023;-254.35;JPY;Assurance
10/07/2022;-433.04;USD;Alimentation
01/07/2022;-544.63;EUR;Assurance
04/07/2022;-913.13;EUR;Sante
05/05/2022;-71.22;EUR;Alimentation
30/01/2023;-660.88;EUR;Transport
21/06/2022;-818.82;EUR;Enfants
06/08/2022;-909.42;JPY;Sante
27/10/2022;-727.39;EUR;Enfants
29/06/2022;-450.43;USD;Sante
26/12/2022;-400.31;EUR;Habitation
30/12/2022;-185.52;JPY;Enfants
28/11/2022;-249.48;EUR;Communication
14/09/2022;4867.20;USD;Aide
11/08/2022;-921.93;JPY;Alimentation
27/08/2022;-761.11;EUR;Habitation
26/07/2022;-101.02;JPY;Alimentation
06/01/2022;-530.28;USD;Alimentation
21/05/2022;-996.39;EUR;Habitation
16/07/2022;-699.92;JPY;Assurance
29/01/2023;-24.02;EUR;Sante
27/01/2023;-577.54;EUR;Sante
16/02/2022;-971.61;EUR;Alimentation
17/10/2022;-491.79;JPY;Assurance
05/02/2022;1516.24;USD;Primes
13/08/2022;-687.95;EUR;Habitation
30/12/2022;-991.97;EUR;Assurance
16/07/2022;-919.01;USD;Transport
30/06/2022;-362.49;JPY;Enfants
02/06/2022;-803.50;EUR;Sante
12/02/2023;-732.38;JPY;Alimentation
27/11/2022;-606.34;USD;Enfants
16/04/2022;-441.21;USD;Communication
20/02/2022;-681.11;EUR;Transport
20/11/2022;-152.87;USD;Transport
28/10/2022;-245.73;USD;Loisir
02/11/2022;-507.28;JPY;Assurance
28/02/2022;-156.76;EUR;Transport
27/12/2022;4604.52;USD;Salaire
18/02/2023;-849.14;EUR;Sante
13/10/2022;-586.78;JPY;Communication
10/12/2022;994.13;USD;Primes
17/08/2022;9951.63;EUR;Aide
07/11/2022;-682.72;USD;Enfants
05/02/2023;-394.65;JPY;Transport
13/05/2022;5640.75;USD;Cadeau
30/12/2022;-946.96;EUR;Enfants
03/03/2022;-621.61;EUR;Assurance
18/01/2022;-590.31;JPY;Sante
29/12/2022;-183.15;EUR;Habitation
10/05/2022;-220.89;USD;Transport
02/05/2022;-688.30;USD;Communication
20/04/2022;-614.53;JPY;Alimentation
08/09/2022;-860.96;USD;Enfants
22/02/2022;-466.84;JPY;Habitation
05/06/2022;-627.53;USD;Assurance
25/02/2022;-423.64;JPY;Loisir
29/09/2022;-412.97;JPY;Transport
11/07/2022;-66.57;USD;Loisir
27/06/2022;-881.33;JPY;Transport
05/01/2022;-665.10;EUR;Sante
18/12/2022;-486.36;JPY;Loisir
04/10/2022;-173.64;USD;Sante
16/12/2022;-826.61;USD;Enfants
20/03/2022;-14.49;EUR;Communication
25/01/2022;-825.36;USD;Assurance
24/07/2022;-888.43;EUR;Alimentation
15/07/2022;-115.56;USD;Habitation
11/03/2022;-628.31;JPY;Loisir
30/04/2022;-426.00;EUR;Habitation
07/09/2022;3651.36;JPY;Cadeau
19/02/2023;-447.76;JPY;Communication
08/01/2022;-971.68;JPY;Sante
19/11/2022;-982.82;USD;Sante
29/10/2022;-433.15;JPY;Communication
21/08/2022;-307.43;EUR;Enfants
21/09/2022;-661.95;JPY;Alimentation
22/02/2022;-996.77;EUR;Sante
09/01/2022;-314.90;JPY;Loisir
23/03/2022;-840.32;EUR;Communication
07/05/2022;-885.02;JPY;Communication
11/03/2022;-502.06;USD;Habitation
14/10/2022;-445.74;JPY;Assurance
29/05/2022;-137.31;JPY;Transport
20/11/2022;-709.35;EUR;Transport
20/06/2022;-591.91;JPY;Loisir
27/10/2022;-17.80;USD;Assurance
07/11/2022;-891.16;EUR;Assurance
17/09/2022;6157.82;USD;Aide
28/08/2022;-360.33;JPY;Transport
25/01/2022;1354.97;JPY;Salaire
05/09/2022;-817.02;USD;Communication
28/08/2022;-810.86;EUR;Habitation
07/10/2022;-65.44;JPY;Habitation
13/07/2022;-913.02;JPY;Transport
09/03/2022;-113.89;USD;Assurance
21/01/2022;-747.33;USD;Loisir
01/09/2022;233.87;EUR;Cadeau
23/01/2023;-424.00;USD;Alimentation
05/12/2022;-427.22;JPY;Alimentation
01/08/2022;-365.65;EUR;Loisir
02/03/2022;-323.95;USD;Transport
19/07/2022;1553.92;USD;Salaire
11/12/2022;-442.71;JPY;Habitation
27/09/2022;-839.97;EUR;Alimentation
18/01/2022;-250.03;JPY;Assurance
02/11/2022;-152.57;USD;Loisir
12/10/2022;6476.53;EUR;Primes
19/04/2022;-368.57;JPY;Assurance
19/11/2022;-860.42;USD;Sante
04/06/2022;-469.38;EUR;Transport
06/10/2022;-223.03;EUR;Alimentation
08/01/2023;-624.47;JPY;Transport
17/05/2022;-553.18;USD;Loisir
16/03/2022;-296.23;EUR;Enfants
27/04/2022;-927.03;EUR;Assurance
17/03/2022;-675.33;EUR;Sante
21/04/2022;-839.68;EUR;Alimentation
11/07/2022;-635.62;EUR;Transport
22/09/2022;6724.06;USD;Primes
03/04/2022;-471.58;USD;Transport
01/02/2022;-245.91;USD;Enfants
06/11/2022;-987.27;EUR;Habitation
02/04/2022;-304.25;EUR;Habitation
23/07/2022;2476.10;EUR;Cadeau
15/08/2022;-200.37;JPY;Enfants
10/09/2022;-298.11;USD;Alimentation
23/10/2022;-226.25;JPY;Alimentation
09/01/2022;-334.64;USD;Transport
16/07/2022;-534.55;USD;Alimentation
18/05/2022;-381.34;EUR;Enfants
10/02/2023;-176.42;USD;Habitation
30/12/2022;-301.89;USD;Assurance
05/07/2022;-448.51;EUR;Sante
18/02/2023;-313.19;EUR;Alimentation
05/03/2022;7361.17;EUR;Aide
04/01/2022;-759.11;JPY;Loisir
04/04/2022;-295.73;JPY;Habitation
10/08/2022;-610.45;EUR;Loisir
26/10/2022;-691.99;USD;Alimentation
10/01/2022;-495.76;JPY;Sante
08/01/2022;-121.49;JPY;Enfants
10/04/2022;-173.14;EUR;Communication
17/02/2022;-363.34;USD;Sante
04/03/2022;6628.93;USD;Aide
09/06/2022;-60.89;EUR;Transport
12/07/2022;-151.89;JPY;Loisir
02/08/2022;-798.24;USD;Sante
13/02/2022;-337.25;JPY;Sante
30/05/2022;2789.26;USD;Aide
28/05/2022;-186.05;EUR;Loisir
31/05/2022;1589.09;JPY;Aide
03/02/2023;-63.09;USD;Communication
05/02/2022;-266.73;EUR;Communication
12/05/2022;-865.68;EUR;Enfants
04/12/2022;-706.66;JPY;Transport
13/02/2022;-429.38;JPY;Habitation
25/04/2022;-959.62;JPY;Loisir
28/05/2022;-117.74;EUR;Alimentation
18/01/2022;-714.45;EUR;Enfants
08/02/2022;-127.89;EUR;Alimentation
23/07/2022;-84.69;EUR;Transport
30/09/2022;-317.33;USD;Habitation
08/08/2022;-385.87;JPY;Enfants
22/02/2022;-487.68;JPY;Enfants
24/03/2022;7773.16;EUR;Aide
10/02/2022;-374.25;EUR;Sante
11/02/2023;-324.61;USD;Sante
21/03/2022;-642.27;USD;Alimentation
16/01/2022;-755.68;USD;Enfants
30/09/2022;-834.50;USD;Transport
09/09/2022;-203.04;EUR;Alimentation
24/10/2022;-38.83;EUR;Sante
27/04/2022;-226.06;JPY;Loisir
26/03/2022;-783.36;USD;Sante
21/07/2022;-970.48;JPY;Habitation
04/07/2022;4264.80;EUR;Aide
20/04/2022;-814.93;JPY;Habitation
18/11/2022;135.30;USD;Aide
05/03/2022;-640.25;EUR;Alimentation
04/12/2022;-836.32;EUR;Communication
29/12/2022;-421.65;EUR;Alimentation
22/09/2022;-362.27;USD;Loisir
29/04/2022;-803.60;JPY;Transport
13/07/2022;-415.82;EUR;Loisir
20/03/2022;-303.92;EUR;Enfants
18/12/2022;-890.52;JPY;Assurance
10/09/2022;-234.51;JPY;Sante
17/12/2022;-667.17;JPY;Sante
20/06/2022;-417.49;EUR;Enfants
25/05/2022;-921.98;JPY;Transport
14/06/2022;-610.50;EUR;Alimentation
25/08/2022;-399.50;USD;Assurance
06/11/2022;-561.30;JPY;Alimentation
22/01/2022;-110.35;EUR;Assurance
28/11/2022;6082.45;JPY;Cadeau
18/11/2022;-33.46;EUR;Sante
19/01/2023;-78.22;USD;Communication
19/02/2023;-228.18;USD;Enfants
03/07/2022;-281.30;JPY;Alimentation
20/12/2022;-737.93;EUR;Habitation
10/04/2022;-659.28;JPY;Transport
24/11/2022;-813.36;EUR;Assurance
11/08/2022;-135.36;JPY;Alimentation
05/10/2022;-19.08;EUR;Sante
09/12/2022;-463.70;USD;Loisir
03/08/2022;-677.15;JPY;Transport
15/01/2022;-869.35;USD;Alimentation
20/04/2022;-235.69;EUR;Alimentation
18/03/2022;692.21;JPY;Cadeau
08/05/2022;-293.02;JPY;Communication
12/12/2022;6414.85;JPY;Primes
19/11/2022;-213.90;USD;Enfants
15/02/2022;-24.10;JPY;Habitation
04/10/2022;-603.90;JPY;Communication
29/06/2022;-796.21;EUR;Sante
10/11/2022;-779.20;USD;Alimentation
04/04/2022;-844.86;EUR;Transport
13/06/2022;-104.61;JPY;Communication
21/01/2022;-632.77;USD;Alimentation
08/03/2022;-163.79;JPY;Alimentation
20/10/2022;-388.91;EUR;Transport
15/01/2022;-592.82;EUR;Enfants
19/02/2023;-719.95;USD;Habitation
21/04/2022;-744.00;USD;Transport
22/08/2022;-776.63;EUR;Enfants
28/11/2022;-395.42;EUR;Habitation
03/09/2022;-822.08;USD;Communication
14/12/2022;-571.90;EUR;Enfants
29/11/2022;-819.66;JPY;Enfants
17/05/2022;-73.58;JPY;Loisir
22/06/2022;-584.26;USD;Habitation
21/01/2023;782.29;USD;Salaire
23/09/2022;-573.30;USD;Loisir
14/03/2022;-346.06;EUR;Loisir
16/10/2022;7371.23;JPY;Cadeau
05/11/2022;-808.62;USD;Alimentation
29/10/2022;-626.19;JPY;Loisir
03/01/2022;-188.15;JPY;Communication
11/11/2022;-93.28;JPY;Loisir
05/04/2022;-205.19;JPY;Habitation
13/02/2023;-27.20;USD;Transport
10/10/2022;-833.55;JPY;Alimentation
18/02/2022;-623.71;USD;Loisir
06/01/2022;7880.06;USD;Cadeau
14/02/2023;-653.81;USD;Communication
07/09/2022;-816.41;USD;Loisir
11/08/2022;-14.31;JPY;Sante
17/10/2022;-0.87;USD;Transport
13/03/2022;-507.58;USD;Transport
25/02/2022;-639.29;JPY;Loisir
02/07/2022;-717.27;JPY;Communication
17/05/2022;-523.01;EUR;Alimentation
25/12/2022;-212.31;USD;Habitation
12/02/2022;-877.75;EUR;Transport
05/01/2022;-276.80;EUR;Transport
18/07/2022;49.91;EUR;Salaire
04/02/2023;-123.77;USD;Communication
07/12/2022;1235.62;EUR;Cadeau
14/03/2022;-958.07;USD;Alimentation
04/02/2023;-49.48;EUR;Communication
17/04/2022;-613.44;USD;Assurance
09/03/2022;-505.49;USD;Communication
15/05/2022;-331.07;JPY;Assurance
04/11/2022;-745.39;JPY;Habitation
12/02/2023;-698.18;EUR;Enfants
23/01/2022;-836.10;EUR;Communication
28/06/2022;-988.24;USD;Enfants
25/05/2022;-783.96;USD;Enfants
11/05/2022;-544.50;USD;Habitation
17/12/2022;-53.98;USD;Habitation
31/03/2022;957.38;USD;Primes
20/08/2022;-404.29;USD;Enfants
16/05/2022;-319.66;JPY;Communication
20/05/2022;-756.90;EUR;Loisir
01/02/2023;1545.96;EUR;Cadeau
01/07/2022;-114.69;USD;Communication
20/02/2023;-395.17;USD;Communication
19/05/2022;-631.08;JPY;Sante
28/01/2023;-250.83;JPY;Loisir
18/02/2023;-547.14;JPY;Assurance
05/02/2022;-948.12;EUR;Enfants
25/01/2022;-940.11;USD;Loisir
03/07/2022;8778.72;JPY;Primes
23/01/2023;-870.53;USD;Enfants
21/10/2022;-924.25;JPY;Assurance
20/10/2022;3357.17;EUR;Aide
05/01/2023;-116.52;USD;Habitation
22/01/2022;-138.40;USD;Communication
13/06/2022;-123.09;USD;Communication
28/01/2022;-302.28;EUR;Sante
20/02/2022;-139.56;EUR;Communication
09/03/2022;-279.73;EUR;Enfants
29/10/2022;-930.20;EUR;Communication
16/05/2022;-328.23;EUR;Transport
26/11/2022;-216.33;JPY;Alimentation
30/08/2022;2695.70;EUR;Salaire
16/06/2022;274.21;USD;Cadeau
08/11/2022;-907.09;JPY;Communication
18/11/2022;-807.09;JPY;Loisir
12/07/2022;-979.84;EUR;Sante
03/11/2022;-52.05;JPY;Assurance
12/01/2023;-284.01;EUR;Communication
07/01/2023;-123.28;EUR;Enfants
17/10/2022;4134.09;EUR;Salaire
24/06/2022;-381.66;JPY;Transport
14/02/2023;-358.52;USD;Alimentation
08/09/2022;-222.37;JPY;Communication
26/05/2022;-54.36;USD;Alimentation
13/07/2022;-749.40;EUR;Assurance
27/09/2022;-584.75;JPY;Transport
21/01/2022;-647.68;JPY;Loisir
28/05/2022;-318.65;USD;Alimentation
16/08/2022;-646.01;EUR;Alimentation
06/10/2022;4413.69;USD;Primes
25/09/2022;-788.91;EUR;Communication
06/10/2022;-56.61;JPY;Loisir
16/06/2022;-363.92;USD;Habitation
01/02/2023;-334.68;USD;Communication
13/01/2022;-402.93;USD;Transport
07/12/2022;6302.72;EUR;Cadeau
28/03/2022;-980.64;EUR;Habitation
19/04/2022;-365.38;EUR;Transport
05/05/2022;-502.26;USD;Assurance
18/03/2022;-292.12;USD;Habitation
20/05/2022;-945.10;EUR;Enfants
10/04/2022;-227.84;EUR;Communication
17/01/2022;-833.45;JPY;Habitation
24/06/2022;364.28;USD;Salaire
02/09/2022;-64.74;EUR;Loisir
08/08/2022;-951.68;JPY;Assurance
07/08/2022;-233.01;USD;Assurance
20/04/2022;-922.60;USD;Loisir
14/01/2022;-357.01;USD;Transport
13/07/2022;-604.86;JPY;Assurance
03/03/2022;6378.77;USD;Aide
23/04/2022;-810.11;JPY;Transport
30/04/2022;-550.08;EUR;Enfants
02/12/2022;-241.14;EUR;Habitation
26/07/2022;-535.41;USD;Communication
07/04/2022;-418.46;JPY;Enfants
20/01/2023;-248.96;JPY;Assurance
05/01/2023;-882.96;EUR;Sante
08/07/2022;-7.71;EUR;Alimentation
20/07/2022;-247.18;JPY;Assurance
04/04/2022;-582.63;EUR;Loisir
12/09/2022;-129.13;JPY;Loisir
21/12/2022;-30.56;EUR;Loisir
17/01/2022;-782.82;EUR;Loisir
19/01/2023;-68.22;USD;Enfants
23/07/2022;-319.06;USD;Sante
14/02/2023;-585.53;JPY;Loisir
22/05/2022;-178.23;USD;Sante
12/11/2022;-144.61;JPY;Loisir
25/06/2022;8719.98;EUR;Salaire
18/10/2022;-80.46;JPY;Transport
06/03/2022;-980.47;EUR;Assurance
02/05/2022;7397.97;EUR;Primes
21/04/2022;-127.00;JPY;Transport
24/12/2022;-215.52;JPY;Alimentation
20/11/2022;-135.07;USD;Enfants
14/09/2022;-310.97;USD;Transport
12/01/2023;9029.36;USD;Primes
30/05/2022;-893.34;USD;Communication
09/01/2022;-869.91;USD;Assurance
03/05/2022;-957.43;USD;Transport
21/07/2022;-398.72;USD;Sante
09/01/2022;-575.05;USD;Alimentation
13/02/2023;-367.01;JPY;Communication
01/06/2022;-508.49;EUR;Habitation
07/02/2023;-589.78;EUR;Transport
13/01/2023;-743.74;USD;Alimentation
02/10/2022;-658.98;EUR;Alimentation
30/07/2022;-319.62;EUR;Habitation
23/11/2022;-400.04;USD;Loisir
29/09/2022;-949.29;JPY;Communication
24/11/2022;-628.94;JPY;Enfants
07/01/2023;-233.45;EUR;Habitation
26/04/2022;1276.31;USD;Primes
15/05/2022;-248.46;JPY;Alimentation
19/01/2022;-343.48;USD;Assurance
24/08/2022;-68.77;JPY;Communication
04/02/2023;-895.20;JPY;Habitation
14/01/2022;-666.95;EUR;Enfants
24/04/2022;-77.36;USD;Enfants
01/10/2022;-970.49;JPY;Sante
18/06/2022;-133.44;JPY;Enfants
04/07/2022;-29.86;EUR;Loisir
10/12/2022;-233.77;JPY;Sante
08/06/2022;3035.59;JPY;Cadeau
30/09/2022;-981.96;JPY;Sante
07/02/2023;-820.01;JPY;Communication
06/09/2022;1102.30;USD;Salaire
10/12/2022;-73.80;EUR;Sante
01/01/2022;-659.70;EUR;Alimentation
16/01/2022;-399.87;EUR;Enfants
28/05/2022;-240.27;EUR;Enfants
25/06/2022;-139.98;USD;Loisir
16/09/2022;-211.99;USD;Transport
25/10/2022;-709.00;USD;Habitation
09/05/2022;-273.59;USD;Sante
19/02/2023;-950.38;JPY;Communication
24/08/2022;-778.69;EUR;Communication
29/05/2022;-957.97;JPY;Transport
13/10/2022;-657.48;JPY;Alimentation
25/11/2022;-239.27;JPY;Assurance
17/05/2022;-833.74;EUR;Habitation
03/02/2022;-888.81;USD;Loisir
16/07/2022;-253.38;JPY;Habitation
18/12/2022;-186.28;JPY;Habitation
11/11/2022;-999.68;EUR;Sante
28/09/2022;-480.44;EUR;Enfants
11/11/2022;-194.02;JPY;Communication
01/11/2022;-464.29;USD;Enfants
14/07/2022;-298.39;USD;Communication
29/06/2022;-849.00;EUR;Loisir
08/09/2022;-389.72;EUR;Loisir
18/05/2022;-581.55;JPY;Loisir
07/09/2022;-561.99;JPY;Transport
26/04/2022;-354.51;EUR;Communication
07/06/2022;-789.46;JPY;Loisir
10/07/2022;-447.79;JPY;Communication
30/11/2022;-404.97;EUR;Assurance
02/06/2022;-107.02;JPY;Loisir
04/03/2022;-543.71;EUR;Enfants
12/01/2023;4405.08;EUR;Aide
02/02/2022;-565.72;USD;Loisir
05/12/2022;-403.34;JPY;Assurance
02/01/2023;-842.15;USD;Alimentation
23/03/2022;-472.32;JPY;Alimentation
13/03/2022;-680.36;EUR;Habitation
14/12/2022;5439.83;EUR;Salaire
08/01/2022;-184.67;EUR;Assurance
09/04/2022;8572.44;JPY;Aide
06/02/2023;-163.83;JPY;Transport
09/05/2022;1556.49;EUR;Primes
30/06/2022;-537.21;EUR;Enfants
15/06/2022;-481.61;JPY;Transport
23/04/2022;-223.15;JPY;Communication
17/10/2022;-571.40;USD;Loisir
21/05/2022;-565.14;USD;Communication
03/01/2022;-935.20;JPY;Habitation
10/10/2022;-404.71;USD;Sante
19/07/2022;9448.29;USD;Primes
10/11/2022;-976.82;USD;Enfants
05/11/2022;-438.71;EUR;Sante
03/11/2022;-716.58;EUR;Communication
28/12/2022;-120.99;JPY;Alimentation
12/07/2022;-728.89;EUR;Habitation
26/12/2022;5939.44;EUR;Primes
09/11/2022;-92.45;JPY;Communication
31/05/2022;-937.11;USD;Sante
25/08/2022;7286.50;EUR;Aide
05/02/2023;-404.34;EUR;Alimentation
30/05/2022;-276.41;USD;Loisir
11/01/2022;-784.95;JPY;Assurance
03/03/2022;-200.81;USD;Alimentation
26/09/2022;-813.71;USD;Transport
23/01/2023;-560.25;EUR;Alimentation
02/11/2022;-457.50;JPY;Enfants
11/07/2022;4965.11;EUR;Aide
17/07/2022;-692.40;JPY;Sante
28/08/2022;-994.06;USD;Alimentation
02/06/2022;-103.29;EUR;Assurance
04/03/2022;-973.12;JPY;Alimentation
29/11/2022;-997.27;EUR;Transport
25/08/2022;-999.93;EUR;Assurance
28/09/2022;-56.90;EUR;Alimentation
01/02/2023;-41.16;JPY;Alimentation
25/01/2023;-903.65;EUR;Transport
20/09/2022;-297.88;JPY;Communication
22/07/2022;-666.07;EUR;Transport
19/07/2022;-399.14;USD;Alimentation
28/08/2022;-879.58;JPY;Loisir
10/05/2022;-969.56;EUR;Enfants
15/02/2022;-3.56;JPY;Communication
08/01/2023;-790.22;EUR;Enfants
23/04/2022;-92.27;USD;Alimentation
14/02/2023;-974.56;JPY;Assurance
19/08/2022;-561.28;JPY;Transport
24/01/2022;-163.51;JPY;Alimentation
02/10/2022;-240.03;EUR;Transport
21/07/2022;-863.36;USD;Alimentation
14/10/2022;-387.44;USD;Transport
21/07/2022;-382.56;USD;Enfants
20/05/2022;-168.66;EUR;Loisir
16/08/2022;-121.85;USD;Habitation
01/11/2022;-798.72;JPY;Habitation
13/01/2022;-8.27;EUR;Transport
20/02/2022;-497.23;JPY;Communication
11/03/2022;-903.79;USD;Assurance
08/10/2022;-502.12;EUR;Assurance
24/07/2022;-73.21;JPY;Habitation
31/05/2022;-417.13;JPY;Assurance
06/01/2023;-482.37;JPY;Transport
17/07/2022;-244.83;EUR;Assurance
15/12/2022;-478.44;USD;Transport
25/09/2022;-584.54;USD;Transport
06/04/2022;-653.74;JPY;Enfants
03/02/2023;-172.75;USD;Loisir
20/10/2022;-744.28;JPY;Assurance
12/10/2022;9089.19;EUR;Primes
28/06/2022;1905.66;EUR;Cadeau
06/01/2022;4823.06;USD;Salaire
20/11/2022;-926.29;USD;Sante
09/04/2022;-493.32;EUR;Habitation
06/05/2022;-761.97;EUR;Sante
09/02/2022;-733.88;USD;Transport
02/11/2022;-308.97;JPY;Sante
17/01/2022;-470.22;EUR;Enfants
17/07/2022;-698.83;USD;Habitation
20/11/2022;-318.76;EUR;Habitation
21/03/2022;-752.84;USD;Loisir
05/10/2022;-47.48;JPY;Sante
27/04/2022;-884.30;EUR;Transport
14/07/2022;-19.82;EUR;Sante
15/11/2022;-350.56;EUR;Alimentation
09/09/2022;3958.84;USD;Primes
19/11/2022;-444.49;JPY;Communication
13/02/2023;-704.63;JPY;Enfants
17/02/2023;-725.17;USD;Assurance
03/09/2022;-589.22;EUR;Enfants
12/11/2022;-299.08;JPY;Transport
16/12/2022;4504.31;USD;Salaire
24/04/2022;-535.21;EUR;Assurance
14/12/2022;-926.18;USD;Communication
14/11/2022;-283.62;EUR;Alimentation
17/01/2022;-688.16;USD;Enfants
07/01/2022;-292.45;JPY;Sante
18/07/2022;-549.50;USD;Communication
10/08/2022;-194.71;USD;Enfants
10/07/2022;-673.20;JPY;Enfants
04/10/2022;-82.45;USD;Alimentation
17/07/2022;-66.29;JPY;Alimentation
05/03/2022;1110.15;JPY;Cadeau
12/02/2023;-850.95;USD;Alimentation
29/04/2022;-294.35;JPY;Enfants
25/08/2022;-778.15;USD;Assurance
02/06/2022;-917.69;USD;Transport
23/01/2023;-788.18;JPY;Assurance
20/06/2022;-655.91;USD;Habitation
24/06/2022;-482.23;USD;Enfants
10/09/2022;-37.50;JPY;Loisir
03/06/2022;-182.71;JPY;Habitation
17/10/2022;6052.55;EUR;Salaire
08/04/2022;-619.58;USD;Loisir
21/03/2022;-173.85;JPY;Habitation
20/09/2022;-667.15;EUR;Alimentation
06/02/2022;-154.17;JPY;Habitation
18/05/2022;-208.38;EUR;Loisir
08/11/2022;-59.63;JPY;Assurance
01/12/2022;-642.56;USD;Alimentation
30/11/2022;-105.52;USD;Habitation
29/06/2022;3052.42;EUR;Cadeau
20/10/2022;-934.61;USD;Enfants
14/08/2022;-915.43;EUR;Assurance
11/01/2022;-337.72;EUR;Assurance
24/02/2022;-214.63;JPY;Alimentation
15/02/2023;-179.69;EUR;Habitation
13/02/2023;-726.55;JPY;Enfants
11/01/2022;-203.54;EUR;Communication
05/12/2022;-435.30;EUR;Alimentation
06/01/2023;-367.72;USD;Enfants
12/07/2022;-888.75;USD;Sante
01/04/2022;-532.85;JPY;Communication
06/08/2022;-750.03;JPY;Enfants
06/12/2022;-928.40;USD;Alimentation
09/12/2022;-37.34;USD;Transport
17/10/2022;-104.52;JPY;Assurance
15/09/2022;-572.82;USD;Transport
08/02/2022;-179.90;USD;Assurance
24/07/2022;-242.40;JPY;Alimentation
27/01/2022;-477.88;EUR;Loisir
04/02/2023;-880.89;USD;Communication
27/06/2022;-286.00;EUR;Assurance
16/02/2022;-863.78;EUR;Alimentation
31/01/2023;3706.00;JPY;Salaire
22/09/2022;-325.19;USD;Sante
30/08/2022;-295.40;USD;Loisir
01/04/2022;-775.74;USD;Communication
04/11/2022;-19.33;JPY;Habitation
02/12/2022;-901.46;JPY;Enfants
19/09/2022;-205.93;JPY;Alimentation
16/10/2022;-775.94;EUR;Sante
22/09/2022;-363.18;EUR;Enfants
24/02/2022;-738.71;EUR;Sante
21/05/2022;4230.16;USD;Aide
23/01/2023;-562.47;EUR;Assurance
02/11/2022;6016.16;JPY;Cadeau
05/06/2022;-578.49;USD;Alimentation
04/07/2022;-623.71;JPY;Assurance
06/06/2022;9093.43;JPY;Primes
29/01/2022;-801.36;EUR;Assurance
27/03/2022;-790.26;EUR;Assurance
24/02/2022;-740.32;EUR;Sante
15/01/2022;6919.92;EUR;Primes
18/08/2022;-307.96;EUR;Habitation
24/10/2022;-428.29;USD;Communication
09/01/2022;-583.46;USD;Assurance
23/01/2023;3183.19;JPY;Cadeau
31/08/2022;3144.03;USD;Cadeau
20/10/2022;-469.74;USD;Alimentation
12/10/2022;7457.20;EUR;Salaire
13/11/2022;-739.86;USD;Sante
20/11/2022;-326.85;JPY;Alimentation
17/08/2022;-361.80;EUR;Communication
25/10/2022;-963.15;USD;Enfants
09/04/2022;-793.54;EUR;Alimentation
12/04/2022;-904.13;USD;Communication
25/04/2022;-319.24;USD;Sante
22/03/2022;-730.12;EUR;Transport
17/04/2022;-567.01;USD;Habitation
22/05/2022;-265.64;JPY;Alimentation
27/10/2022;-368.38;USD;Assurance
07/02/2023;-507.97;USD;Habitation
29/12/2022;-880.94;EUR;Assurance
06/04/2022;50.98;JPY;Aide
15/02/2023;-714.97;EUR;Habitation
06/10/2022;-370.84;USD;Alimentation
11/02/2023;-943.10;USD;Sante
13/01/2023;-860.38;USD;Loisir
12/10/2022;-223.55;USD;Loisir
06/06/2022;-434.57;USD;Habitation
20/05/2022;-515.18;USD;Loisir
03/01/2022;-330.56;JPY;Loisir
05/09/2022;-918.14;USD;Transport
22/01/2023;-450.29;JPY;Communication
03/06/2022;-618.67;USD;Loisir
